t_ms,PacketId,SpeedKmh,SteerAngle,Gas,Brake,Gear,Rpms,Heading,Pitch,Roll,AccG_x,AccG_y,AccG_z,Velocity_x,Velocity_y,Velocity_z,WheelSlip_0,WheelSlip_1,WheelSlip_2,WheelSlip_3
127000.434,4490,19.760879516601562,0.15637554228305817,1.0,0.0,2,4728,-0.2264503538608551,0.10338963568210602,-0.05169875547289848,-0.04074825346469879,-0.013149507343769073,0.9051176905632019,0.9785295128822327,0.3742208182811737,5.415401935577393,14.887319564819336,16.03432846069336,13.245394706726074,14.02838134765625
127016.568,4495,20.24159049987793,0.13958463072776794,1.0,0.0,2,4775,-0.22464106976985931,0.1035768911242485,-0.05262655019760132,-0.051233015954494476,-0.012487770989537239,0.9065317511558533,0.9982216358184814,0.3855387568473816,5.547079563140869,15.00468921661377,16.144596099853516,12.469400405883789,13.19564437866211
127031.987,4500,20.722028732299805,0.12656879425048828,1.0,0.0,2,4820,-0.22276906669139862,0.10376514494419098,-0.0536922924220562,-0.05191878229379654,-0.014653515070676804,0.9047728180885315,1.0181821584701538,0.3967196047306061,5.678596496582031,14.848937034606934,15.960074424743652,11.97713565826416,12.646233558654785
127032.183,4500,20.722028732299805,0.12656879425048828,1.0,0.0,2,4820,-0.22276906669139862,0.10376514494419098,-0.0536922924220562,-0.05191878229379654,-0.014653515070676804,0.9047728180885315,1.0181821584701538,0.3967196047306061,5.678596496582031,14.848937034606934,15.960074424743652,11.97713565826416,12.646233558654785
127047.144,4505,21.20182991027832,0.11312076449394226,1.0,0.0,2,4863,-0.220844566822052,0.10394387692213058,-0.0548320934176445,-0.04871289059519768,-0.01638183556497097,0.9040862917900085,1.0382871627807617,0.4077185392379761,5.809900283813477,14.380232810974121,15.444147109985352,11.798860549926758,12.425980567932129
127062.280,4510,21.681001663208008,0.09961773455142975,1.0,0.0,2,4901,-0.21888484060764313,0.10410553216934204,-0.05598391965031624,-0.04783535376191139,-0.021488361060619354,0.9047243595123291,1.0584583282470703,0.41853344440460205,5.94105863571167,13.648977279663086,14.659065246582031,11.868385314941406,12.444892883300781
127062.367,4510,21.681001663208008,0.09961773455142975,1.0,0.0,2,4901,-0.21888484060764313,0.10410553216934204,-0.05598391965031624,-0.04783535376191139,-0.021488361060619354,0.9047243595123291,1.0584583282470703,0.41853344440460205,5.94105863571167,13.648977279663086,14.659065246582031,11.868385314941406,12.444892883300781
127078.276,4515,22.15901756286621,0.08959806710481644,1.0,0.0,2,4937,-0.2169102281332016,0.1042458564043045,-0.05709422007203102,-0.04895438626408577,-0.022806869819760323,0.9024437069892883,1.0786384344100952,0.42907193303108215,6.071799278259277,12.837883949279785,13.790823936462402,12.020669937133789,12.560997009277344
127078.384,4515,22.15901756286621,0.08959806710481644,1.0,0.0,2,4937,-0.2169102281332016,0.1042458564043045,-0.05709422007203102,-0.04895438626408577,-0.022806869819760323,0.9024437069892883,1.0786384344100952,0.42907193303108215,6.071799278259277,12.837883949279785,13.790823936462402,12.020669937133789,12.560997009277344
127093.902,4521,22.730571746826172,0.08023025840520859,1.0,0.0,2,4976,-0.21453039348125458,0.10437802970409393,-0.058329496532678604,-0.04620080441236496,-0.022598708048462868,0.8964990973472595,1.1028237342834473,0.4412742853164673,6.228214263916016,11.987733840942383,12.895472526550293,12.077117919921875,12.585247993469238
127109.040,4526,23.20673370361328,0.072215735912323,1.0,0.0,2,5006,-0.21254093945026398,0.10445015132427216,-0.059267278760671616,-0.046184755861759186,-0.022370120510458946,0.8979386687278748,1.1229816675186157,0.45132359862327576,6.358635425567627,11.542852401733398,12.414162635803223,11.881662368774414,12.365680694580078
127109.463,4526,23.20673370361328,0.072215735912323,1.0,0.0,2,5006,-0.21254093945026398,0.10445015132427216,-0.059267278760671616,-0.046184755861759186,-0.022370120510458946,0.8979386687278748,1.1229816675186157,0.45132359862327576,6.358635425567627,11.542852401733398,12.414162635803223,11.881662368774414,12.365680694580078
127125.017,4531,23.683080673217773,0.06435984373092651,1.0,0.0,2,5033,-0.21055123209953308,0.10448439419269562,-0.06011882796883583,-0.04505624622106552,-0.02126125991344452,0.8978704810142517,1.143069863319397,0.46149590611457825,6.489020347595215,11.347097396850586,12.203969955444336,11.4575777053833,11.921723365783691
127140.134,4536,24.159130096435547,0.058524228632450104,1.0,0.0,2,5058,-0.20856662094593048,0.10448229312896729,-0.060890767723321915,-0.05189163237810135,-0.021769685670733452,0.89674973487854,1.1631293296813965,0.47165703773498535,6.619358062744141,11.335854530334473,12.189667701721191,10.864917755126953,11.31134033203125
127140.200,4536,24.159130096435547,0.058524228632450104,1.0,0.0,2,5058,-0.20856662094593048,0.10448229312896729,-0.060890767723321915,-0.05189163237810135,-0.021769685670733452,0.89674973487854,1.1631293296813965,0.47165703773498535,6.619358062744141,11.335854530334473,12.189667701721191,10.864917755126953,11.31134033203125
127155.722,4541,24.635053634643555,0.050976164638996124,1.0,0.0,2,5080,-0.20658043026924133,0.10444271564483643,-0.06160243973135948,-0.04436977952718735,-0.024254603311419487,0.8971761465072632,1.1830135583877563,0.48160889744758606,6.7497358322143555,11.374401092529297,12.22702693939209,10.224837303161621,10.652127265930176
127171.510,4546,25.11078643798828,0.044950902462005615,1.0,0.0,2,5101,-0.2045987844467163,0.10436593741178513,-0.06226582080125809,-0.06318625807762146,-0.02291564829647541,0.895964503288269,1.20247483253479,0.49144166707992554,6.880087375640869,11.324764251708984,12.184659957885742,9.677372932434082,10.082658767700195
127171.645,4546,25.11078643798828,0.044950902462005615,1.0,0.0,2,5101,-0.2045987844467163,0.10436593741178513,-0.06226582080125809,-0.06318625807762146,-0.02291564829647541,0.895964503288269,1.20247483253479,0.49144166707992554,6.880087375640869,11.324764251708984,12.184659957885742,9.677372932434082,10.082658767700195
127187.419,4552,25.679920196533203,0.04049277678132057,1.0,0.0,2,5124,-0.20222727954387665,0.10422591865062714,-0.06301788985729218,-0.06019224599003792,-0.025790182873606682,0.8929188847541809,1.2256840467453003,0.502778947353363,7.035977840423584,11.031679153442383,11.893526077270508,9.25342082977295,9.63560962677002
127202.470,4557,26.152938842773438,0.05190374702215195,1.0,0.0,2,5142,-0.20027777552604675,0.10407090932130814,-0.06361605226993561,-0.02977766841650009,-0.030961472541093826,0.891894519329071,1.2450674772262573,0.5117892622947693,7.165606498718262,10.593708038330078,11.40976333618164,9.106722831726074,9.464903831481934
127202.847,4557,26.152938842773438,0.05190374702215195,1.0,0.0,2,5142,-0.20027777552604675,0.10407090932130814,-0.06361605226993561,-0.02977766841650009,-0.030961472541093826,0.891894519329071,1.2450674772262573,0.5117892622947693,7.165606498718262,10.593708038330078,11.40976333618164,9.106722831726074,9.464903831481934
127218.110,4562,26.62572479248047,0.08406175673007965,1.0,0.0,2,5158,-0.19835637509822845,0.10388388484716415,-0.0641753226518631,-0.0532878153026104,-0.02922941744327545,0.8916459679603577,1.2649600505828857,0.5205069780349731,7.295165538787842,9.999374389648438,10.804237365722656,9.093695640563965,9.435317993164062
127218.224,4562,26.62572479248047,0.08406175673007965,1.0,0.0,2,5158,-0.19835637509822845,0.10388388484716415,-0.0641753226518631,-0.0532878153026104,-0.02922941744327545,0.8916459679603577,1.2649600505828857,0.5205069780349731,7.295165538787842,9.999374389648438,10.804237365722656,9.093695640563965,9.435317993164062
127233.581,4567,27.09796905517578,0.12923723459243774,1.0,0.0,2,5174,-0.19646042585372925,0.10367244482040405,-0.06472482532262802,0.02632281370460987,-0.039416633546352386,0.895779013633728,1.2814546823501587,0.5293070673942566,7.42495584487915,9.44006633758545,10.11960220336914,9.11993408203125,9.429954528808594
127249.183,4572,27.569438934326172,0.18516269326210022,1.0,0.0,2,5188,-0.1945410668849945,0.10343659669160843,-0.06518558412790298,-0.07065469771623611,-0.032616883516311646,0.8904357552528381,1.298827052116394,0.5371434092521667,7.554992198944092,8.869422912597656,9.61355972290039,9.051843643188477,9.37571907043457
127249.262,4572,27.569438934326172,0.18516269326210022,1.0,0.0,2,5188,-0.1945410668849945,0.10343659669160843,-0.06518558412790298,-0.07065469771623611,-0.032616883516311646,0.8904357552528381,1.298827052116394,0.5371434092521667,7.554992198944092,8.869422912597656,9.61355972290039,9.051843643188477,9.37571907043457
127264.672,4578,28.137239456176758,0.24390415847301483,1.0,0.0,2,5205,-0.1921873241662979,0.10313166677951813,-0.06570986658334732,0.025926586240530014,-0.05197813734412193,0.9025918841362,1.3130474090576172,0.5478901267051697,7.711540699005127,8.536300659179688,9.151174545288086,8.795280456542969,9.110238075256348
127280.750,4583,28.606151580810547,0.28965091705322266,1.0,0.0,2,5219,-0.19013147056102753,0.10285957902669907,-0.06603235751390457,-0.14944985508918762,0.003091560211032629,0.8706337809562683,1.3213883638381958,0.5555805563926697,7.842212200164795,8.360108375549316,9.059821128845215,8.404411315917969,8.742958068847656
127280.815,4583,28.606151580810547,0.28965091705322266,1.0,0.0,2,5219,-0.19013147056102753,0.10285957902669907,-0.06603235751390457,-0.14944985508918762,0.003091560211032629,0.8706337809562683,1.3213883638381958,0.5555805563926697,7.842212200164795,8.360108375549316,9.059821128845215,8.404411315917969,8.742958068847656
127295.862,4588,29.0750732421875,0.319394052028656,1.0,0.0,2,5232,-0.18794134259223938,0.10256502032279968,-0.0662713423371315,-0.1479102224111557,-0.0071253906935453415,0.8687359690666199,1.3291354179382324,0.5627466440200806,7.9727559089660645,8.327789306640625,9.093950271606445,7.907374382019043,8.283857345581055
127311.537,4593,29.541954040527344,0.3052535951137543,1.0,0.0,2,5246,-0.1855383664369583,0.10224203020334244,-0.06649243831634521,-0.1539458930492401,-0.027150578796863556,0.8733188509941101,1.3349076509475708,0.5691208243370056,8.10334587097168,8.269904136657715,9.171192169189453,7.400635719299316,7.829195976257324
127311.620,4593,29.541954040527344,0.3052535951137543,1.0,0.0,2,5246,-0.1855383664369583,0.10224203020334244,-0.06649243831634521,-0.1539458930492401,-0.027150578796863556,0.8733188509941101,1.3349076509475708,0.5691208243370056,8.10334587097168,8.269904136657715,9.171192169189453,7.400635719299316,7.829195976257324
127327.154,4598,30.0090274810791,0.2722126841545105,1.0,0.0,2,5259,-0.18295948207378387,0.10189440101385117,-0.06675595045089722,-0.1281837671995163,-0.036567214876413345,0.8760170340538025,1.3389586210250854,0.5762825608253479,8.233348846435547,8.16833782196045,9.126070022583008,6.9874444007873535,7.449655055999756
127342.516,4603,30.47688102722168,0.2722126841545105,1.0,0.0,2,5269,-0.18027722835540771,0.10153071582317352,-0.0670570358633995,-0.12600165605545044,-0.03294093906879425,0.8802541494369507,1.3466413021087646,0.5824177861213684,8.36408519744873,7.892853260040283,8.90835189819336,6.720221042633057,7.2137885093688965
127342.598,4603,30.47688102722168,0.2722126841545105,1.0,0.0,2,5269,-0.18027722835540771,0.10153071582317352,-0.0670570358633995,-0.12600165605545044,-0.03294093906879425,0.8802541494369507,1.3466413021087646,0.5824177861213684,8.36408519744873,7.892853260040283,8.90835189819336,6.720221042633057,7.2137885093688965
127358.188,4608,30.945770263671875,0.18073037266731262,1.0,0.0,2,5278,-0.17729274928569794,0.1011553406715393,-0.06766822189092636,-0.12168367207050323,-0.029702987521886826,0.8819407820701599,1.3487224578857422,0.5904279947280884,8.494818687438965,7.4878153800964355,8.516194343566895,6.602136611938477,7.116906642913818
